,Title,Price,MRP,link
245,"enovo Smartchoice LOQ, Intel Core i5-12450HX, 12th Gen, RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83GS003UIN, Gaming Lapto","70,990","95,890",
246,"blivion Mini USB LED Desk Light 5Pc – Adjustable Bendable Portable Lamp for Power Bank, Laptop Use, Energy-Saving Combo Pack with Light White Color, Eye Protection for Night Reading & Bedroom Wor",175,280,https://www.amazon.in/Oblivion-Mini-Desk-Light-Energy-Saving/dp/B0DR56FVN5/ref=sr_1_294?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-294&xpid=HcM-_OC8u0A4U
247,enovo 39.62 cm (15.6-inch) Laptop Urban Water-Resistant Sleeve Case with Extendable PU Handl,"1,299","2,190",https://www.amazon.in/Lenovo-Compartments-Reinforced-Extendable-GX40Z50942/dp/B08CS1S553/ref=sr_1_295?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-295&xpid=HcM-_OC8u0A4U
248,rucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32,"2,073","2,400",https://www.amazon.in/Crucial-3200MHz-2933MHz-2666MHz-CT8G4SFRA32A/dp/B08C4Z69LN/ref=sr_1_296?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-296&xpid=HcM-_OC8u0A4U
249,"nt Plus Dracula 20 Laptop Cooling Pad, Laptop Cooler with Mobile Holder 2*1 125mm Quite Fans at 1000 RPM, Fan Speed Controller 5 Height Adjustable Angle 2 USB Ports Compatible for Laptop up to 15.6",519,"1,199",https://www.amazon.in/Ant-Plus-Dracula-20-Controller/dp/B0DGGVHWGV/ref=sr_1_297?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-297&xpid=HcM-_OC8u0A4U
250,"OCA 360 Protective Laptop Sleeve Bag Case for 15.6 Inch Acer Aspire 3/5/7 Laptop, HP Pavilion 15.6, Dell Inspiron 15 3000, 15.6 ASUS ROG Zephyrus, 2020 New Dell XPS 17 (15.6 Inch, Navy-Blue","1,399","2,999",https://www.amazon.in/MOCA-Protective-Pavilion-Inspiron-Navy-Blue/dp/B0B5H512DB/ref=sr_1_298?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-298&xpid=HcM-_OC8u0A4U
251,"HUWI CoreBook X Pro Laptop 12thGen i5-12450H Processor 15.6"" Laptop with 16GB DDR4 RAM and 512GB SSD, FHD Display, Backlit Keyboard, Windows 11, Gray, 3xUSB3.0,1xHDMI,SD Card Slot,3.5MM,Camera Switc","33,990","59,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDgwMzkyOTA1MzYxNTg1OjE3NTE3OTIzNTk6c3BfbXRmOjMwMDYwMDI5MjY3ODAzMjo6MDo6&url=%2FCoreBook-i5-12450H-Processor-Keyboard-3xUSB3-0%2Fdp%2FB0D876WXM7%2Fref%3Dsr_1_299_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792359%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-299-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
252,"huwi GemiBook X Pro 14.1"" Laptop, 8GB LPDDR5 RAM 256GB SSD, Windows 11, Intel 12th Gen N100(up to 3.4GHz), WiFi 6, USB3.0, Webcam, Bluetooth 5.2, 38Wh, 1.46kg (Iron Gray","18,990","34,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDgwMzkyOTA1MzYxNTg1OjE3NTE3OTIzNTk6c3BfbXRmOjMwMDYwMDI5MjY3NzYzMjo6MDo6&url=%2FChuwi-GemiBook-Pro-Windows-Bluetooth%2Fdp%2FB0CP96SSRP%2Fref%3Dsr_1_300_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792359%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-300-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
253,"sus Ad45-00B 45W Laptop Charger/Adapter for Select Models for Asus-20 V,2.5 A,4 Mm X 1.2Mm Diam-Blac","1,449","2,999",https://www.amazon.in/Ad45-00B-Charger-Adapter-Asus-20-Diam-Black/dp/B0DKC2DQBZ/ref=sr_1_301?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-301&xpid=HcM-_OC8u0A4U
254,"yazo Tabletop Foldable Laptop Stand Portable Notebook Riser Ventilation for Desk Compatible for All MacBook Laptops and Tablets 11.6(29.4cm), 13.3(33.3cm), 15(38cm), 15.6-inches (39.6cm)(White",249,"1,399",https://www.amazon.in/Dyazo-Foldable-Ventilation-Compatible-15-6-inches/dp/B09R4R7NDP/ref=sr_1_302?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-302&xpid=HcM-_OC8u0A4U
255,"enovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/AMD Radeon Graphics/Backlit/FPR/Office H&S 2021/Black/1.41 kg), 21JRS00T0",,,https://www.amazon.in/Lenovo-ThinkPad-Graphics-Keyboard-21JRS00T00/dp/B0C7J16NYC/ref=sr_1_303?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-303&xpid=HcM-_OC8u0A4U
256,"enovo Ideapad 1 AMD Ryzen 5 5625U (16GB RAM/512GB SSD/Windows 11/Office Home 2024/15.6 Inch (39.6Cm)/FHD IPS Display/3Months Game Pass/Grey/1.6Kg), 82R4011CIN/0DIN Lapto","37,990","68,900",
257,ailyObjects Medium Stria Portable Laptop Sleeve |Durable Polyester |Compatible with Laptop/MacBook Air/Pro Upto 14 Inch |Lightweight Water Resistant Fabric |Padded Compartment with Zip Closure- Gree,"1,499","2,299",https://www.amazon.in/DailyObjects-Polyester-Compatible-Lightweight-Compartment/dp/B0CRV2MD8X/ref=sr_1_304?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-304&xpid=HcM-_OC8u0A4U
258,"nter Bis Certified 90W,19V/4.74A,3 Pin High-Efficiency Ac Laptop Charger/Adapter for Hp Laptops(Without Power Cord),Blac",468,"1,295",https://www.amazon.in/Enter-Laptop-Adapter-4-74A-Without/dp/B0BQJBFRCW/ref=sr_1_305?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-305&xpid=HcM-_OC8u0A4U
259,"OCA Laptop Sleeve Bag Compatible with MacBook Air/Pro,13-13.3 Inch Notebook,Compatible with MacBook Pro 14 Inch,Polyester Vertical Case with Pocket,Blu",761,"1,999",https://www.amazon.in/MOCA-Laptop-Sleeve-Compatible-MacBook/dp/B0B9NJ9GNT/ref=sr_1_306?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-306&xpid=HcM-_OC8u0A4U
260,"raloft 14 Inch Laptop Sleeve Cover Bag with Charger Pouch – Water-Resistant Case for MacBook, Dell, HP, Lenovo – Ideal for Office & Travel Us",498,"1,198",https://www.amazon.in/Craloft-Polyester-Laptop-Charger-Grey_L26/dp/B09V84LDBZ/ref=sr_1_307?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-307&xpid=HcM-_OC8u0A4U
261,"izga Essentials 14.1 Inch Laptop Sleeve Case Cover Pouch Bag with Handle & Front Pocket| Slim & Water-Resistant Nylon Fabric with Shockproof Foam Padding, Soft Lining & Premium Zipper Closure (Grey",279,"1,099",https://www.amazon.in/Essentials-Water-Resistant-Shockproof-Padding-Premium/dp/B07LFWP97N/ref=sr_1_308?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.lCFhMhZf9G7rqlkms3Lg5f53tJ_oDEIacN8TNDMErHwLORb6oNp3icbMpE1ch0W18ENIQif0VwgPHzvLFCRMw0JEBjI01CIphW48kPXwDEQUGkh-Svx5xxpzbiVbVOZEnGyCBpMIeFP8GIiC8hVe2S57WNkJKRqYYxH4FqtLzFfmOpFeEe5wDcZY9isLpNRK80LiFGNoV1hWlhSKhAzi7NVk-i7IRdVQ-ULaXYdRGbE.N0l0lFX-pRY5qheZQobRQPnJgkcaQ3sYpJD_KVTW-xM&dib_tag=se&keywords=laptop&qid=1751792359&sprefix=laptop%2Caps%2C205&sr=8-308&xpid=HcM-_OC8u0A4U
262,"enovo LOQ 2024, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 4050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83DV007GIN, 1Yr ADP Free Gaming Lapto","86,990","1,12,990",
263,"enovo IdeaPad Slim 3, Intel Core i3, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Office Home 2024, Arctic Grey, 1.63Kg, 82RK01ABIN, Intel UHD Graphics, 1Yr ADP Free Lapto","36,190","58,390",
264,"P 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5006t","33,990","50,903",
265,"rimebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black","15,990","24,990",https://www.amazon.in/Primebook-Android-Based-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_22?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc&dib_tag=se&keywords=laptop&qid=1751792231&sprefix=laptop%2Caps%2C205&sr=8-22&xpid=HcM-_OC8u0A4U
266,"P 14 AMD Ryzen 3 7320u (8GB DDR5 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 14"" (35.6 cm) + Backlit Keyboard/Silver / 1.4 kg/Dual Speakers) em0025AU / Lapto","33,990","47,715.90",https://www.amazon.in/HP-Graphics-Speakers-1-41Kgs-14-em0025AU/dp/B0C9J7NFL1/ref=sr_1_23?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc&dib_tag=se&keywords=laptop&qid=1751792231&sprefix=laptop%2Caps%2C205&sr=8-23&xpid=HcM-_OC8u0A4U
267,enovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warrant,"20,290","89,990",https://www.amazon.in/Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_24?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc&dib_tag=se&keywords=laptop&qid=1751792231&sprefix=laptop%2Caps%2C205&sr=8-24&xpid=HcM-_OC8u0A4U
268,P 255 G10 ‎‎Laptop (AMD Athlon Silver 7120U/ 8GB RAM / 256GB SSD/Windows 11/15.6 INCH ASH Silve,"22,504","30,336",https://www.amazon.in/HP-%E2%80%8E%E2%80%8ELaptop-Athlon-Silver-Windows/dp/B0DV984J97/ref=sr_1_4?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.JKFtIipyheq5FafwyKT3dhCNm7ee7e_m5eMfAR0I5va-9-xZ71gvZN50TdphoIbeLBc63kWHBZ5L39_ZRSev_Si4gcvwl5vWFM1JrgjPHS41X5XaVSbNkXbETLGLa0TDFjB7kCvDyvx9rPf3C9OhYl5e9J78FtUR7_x2cPGooUzoEAIv7f3VLuHibc5Rnf4WgDEkPAnFmTQoD-g6PC0ytesx8N5iV5CHk-po1WFeqTY.x3FznVR8gSrwDIWgEGZOh34Twr6cbNBLSerkJzS_b4g&dib_tag=se&keywords=laptop&qid=1751792218&sprefix=laptop%2Caps%2C205&sr=8-4&xpid=HcM-_OC8u0A4U
269,"amsung Galaxy Book3 Pro Intel 13th Gen i5 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg), NP940XFG-KC1I","79,999","1,64,990",https://www.amazon.in/Samsung-35-56cm-Dynamic-Graphite-NP940XFG-KC1IN/dp/B0BSH3JFP2/ref=sr_1_25?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc&dib_tag=se&keywords=laptop&qid=1751792231&sprefix=laptop%2Caps%2C205&sr=8-25&xpid=HcM-_OC8u0A4U
270,"yazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver",379,"1,999",https://www.amazon.in/Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=sr_1_26?crid=1SRYYZVB0V5DC&dib=eyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc&dib_tag=se&keywords=laptop&qid=1751792231&sprefix=laptop%2Caps%2C205&sr=8-26&xpid=HcM-_OC8u0A4U
271,"HUWI CoreBook X Pro Laptop 12thGen i5-12450H Processor 15.6"" Laptop with 16GB DDR4 RAM and 512GB SSD, FHD Display, Backlit Keyboard, Windows 11, Gray, 3xUSB3.0,1xHDMI,SD Card Slot,3.5MM,Camera Switc","33,990","59,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzA5MTU2MTgyODg3NzUxOjE3NTE3OTIyMzE6c3BfbXRmOjMwMDYwMDI5MjY3ODAzMjo6MDo6&url=%2FCoreBook-i5-12450H-Processor-Keyboard-3xUSB3-0%2Fdp%2FB0D876WXM7%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792231%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-27-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
272,"enovo V15 Thin & Light Laptop, 15.6"" FHD Display, Intel Core i5 12th Gen (1235U), 16GB DDR4 RAM, 512GB SSD, Webcam, HDMI, Wi-Fi-6, Windows 11, Intel Iris Xe Graphics, Black,1 Year Brand Warrant","43,972","98,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzA5MTU2MTgyODg3NzUxOjE3NTE3OTIyMzE6c3BfbXRmOjMwMDU1MTM4NjYxMjAzMjo6MDo6&url=%2FLenovo-V15-Display-Graphics-Warranty%2Fdp%2FB0DBLGQVD9%2Fref%3Dsr_1_28_sspa%3Fcrid%3D1SRYYZVB0V5DC%26dib%3DeyJ2IjoiMSJ9.oWJLBYl_hwu-1LhxFAIXfz6BM1s_Qw5TfmyKKPXuHxTEppbssRy6461Mdfo7iZpIz33apkqUcci7jdbXQ8XfclMf05hWD5o79vwdTLMdyDevAA32FiD3a1uC65OkTzNHCkak0KRcmNnJZ9eXvJO0mhJ_anDhsGZWmS0mRmI9vfXqtmstyo0zbXwZGRWbeMGsspVC8NBXnxU74GcFaPlZlO7kbjuyIbHIGa0p7ETJQXE.V4G8kTGWg0Df8iHn3vu6kBVGe2QQ0rgSDrmm1SaGxWc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751792231%26sprefix%3Dlaptop%252Caps%252C205%26sr%3D8-28-spons%26xpid%3DHcM-_OC8u0A4U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
